,industry_code_wage,industry_title_wage,recovery_wage,peak_wage,growth_wage,growth_pcg_wage,recovery_empl,peak_empl,growth_empl,growth_pcg_empl
1877,423320,Masonry material merchant wholesalers,2013.0,1027.0,110.0,10.710808179162608,2007.25,5975.0,-533.0,-8.920502092050208
1878,423330,Roofing and siding merchant wholesalers,2012.0,1242.0,85.0,6.843800322061192,2007.25,2779.0,-16.0,-0.5757466714645556
1879,423390,Other const. material merchant wholesalers,2010.0,1038.0,152.0,14.64354527938343,2007.25,2909.0,-84.0,-2.8875902371949125
1880,423410,Photographic equip. merchant wholesalers,2011.0,1724.0,689.0,39.96519721577726,2007.25,1181.0,-136.0,-11.51566469093988
1881,423420,Office equipment merchant wholesalers,2011.0,1274.0,0.0,0.0,2007.25,5636.0,-70.0,-1.242015613910575
1882,423430,Computer and software merchant wholesalers,2007.25,2141.0,-2141.0,-100.0,2007.25,13898.0,-2133.0,-15.347532018995539
1883,423440,Other commercial equip. merchant wholesalers,2010.0,1053.0,161.0,15.289648622981955,2007.25,5361.0,-191.0,-3.562768140272337
1884,423450,Medical equipment merchant wholesalers,2007.25,0.0,0.0,,2010.0,17815.0,755.0,4.238001683974179
1885,423460,Ophthalmic goods merchant wholesalers,2010.0,1085.0,209.0,19.262672811059907,2007.25,1865.0,-128.0,-6.863270777479894
1886,423490,Other professional equip. merchant wholesaler,2007.25,1549.0,-20.0,-1.2911555842479019,2012.5,2975.0,15.0,0.5042016806722689
1887,423510,Metal merchant wholesalers,2007.25,1439.0,-1439.0,-100.0,2007.25,8471.0,-228.0,-2.6915358281194663
1888,423520,Coal and other mineral merchant wholesalers,2009.25,2315.0,764.0,33.00215982721382,2013.25,370.0,-14.0,-3.783783783783784
1889,423610,Elec. equip. and wiring merchant wholesalers,2007.25,0.0,0.0,,2012.25,12529.0,561.0,4.477611940298507
1890,423620,Appliances and electronics merch. whls.,2007.25,0.0,0.0,,2014.75,2844.0,16.0,0.5625879043600562
1891,423690,Other electronic parts merchant wholesalers,2007.25,1651.0,-1651.0,-100.0,2007.25,13747.0,-1556.0,-11.318833199970904
1892,423710,Hardware merchant wholesalers,2010.25,0.0,1211.0,inf,2009.25,6760.0,-311.0,-4.600591715976331
1893,423720,Plumbing and heating equip. merch. whls.,2011.0,1174.0,132.0,11.243611584327088,2007.25,8099.0,-71.0,-0.8766514384491911
1894,423730,Hvac equip. merchant wholesalers,2010.0,1359.0,181.0,13.318616629874908,2010.25,4798.0,276.0,5.752396832013338
1895,423740,Refrigeration equip. merchant wholesalers,2010.0,1155.0,148.0,12.813852813852813,2007.25,1355.0,-16.0,-1.1808118081180812
1896,423810,Construction equipment merchant wholesalers,2011.0,1237.0,203.0,16.410670978173002,2007.25,5166.0,-281.0,-5.4394115369725125
1897,423820,Farm and garden equip. merchant wholesalers,2011.0,1045.0,153.0,14.641148325358852,2007.25,8734.0,-548.0,-6.274330203801237
1898,423830,Industrial machinery merchant wholesalers,2007.25,0.0,0.0,,2007.25,30520.0,-1710.0,-5.6028833551769335
1899,423840,Industrial supplies merchant wholesalers,2007.25,1199.0,-1199.0,-100.0,2009.25,8994.0,728.0,8.094285078941517
1900,423850,Service estab. equip. merchant wholesalers,2010.0,950.0,117.0,12.31578947368421,2007.25,6707.0,-727.0,-10.839421499925452
1901,423860,Other transport. goods merchant wholesalers,2011.0,1546.0,15.0,0.9702457956015523,2007.25,3357.0,-174.0,-5.183199285075961
1902,423910,Sporting goods merchant wholesalers,2010.0,1020.0,127.0,12.450980392156863,2013.75,5532.0,147.0,2.6572668112798263
1903,423920,Toy and hobby goods merchant wholesalers,2007.25,0.0,0.0,,2007.25,2130.0,-208.0,-9.765258215962442
1904,423930,Recyclable material merchant wholesalers,2007.25,720.0,-720.0,-100.0,2010.5,8150.0,947.0,11.61963190184049
1905,423940,Jewelry merchant wholesalers,2010.0,1146.0,103.0,8.987783595113438,2011.0,7522.0,336.0,4.466897101834618
1906,423990,All other durable goods merchant wholesalers,2007.25,0.0,0.0,,2011.0,9737.0,1051.0,10.793879018178083
1907,424110,Printing and writing paper merch. whls.,2011.0,1418.0,26.0,1.8335684062059237,2007.25,1091.0,-135.0,-12.37396883593034
1908,424120,Office supplies merchant wholesalers,2011.0,919.0,-919.0,-100.0,2007.25,5286.0,-1254.0,-23.72304199772985
1909,424130,Industrial paper merchant wholesalers,2010.0,1260.0,-1260.0,-100.0,2007.25,4859.0,-813.0,-16.731837826713317
1910,424210,Druggists' goods merchant wholesalers,2009.25,1922.0,118.0,6.139438085327783,2010.75,11158.0,1252.0,11.220648861803191
1911,424310,Piece goods merchant wholesalers,2011.0,1105.0,89.0,8.054298642533936,2007.25,3525.0,-206.0,-5.843971631205673
1912,424320,Men's and boys' clothing merchant wholesalers,2010.0,1155.0,182.0,15.757575757575756,2007.25,2709.0,-427.0,-15.762273901808785
1913,424330,Women's and children's clothing merch. whls.,2010.0,1297.0,159.0,12.259059367771782,2011.0,6434.0,438.0,6.807584706248057
1914,424340,Footwear merchant wholesalers,2010.0,1818.0,-319.0,-17.546754675467547,2007.25,2006.0,-258.0,-12.861415752741776
1915,424410,General line grocery merchant wholesalers,2010.0,1001.0,142.0,14.185814185814186,2013.5,5677.0,341.0,6.006693676237449
1916,424420,Packaged frozen food merchant wholesalers,2010.0,1008.0,170.0,16.865079365079367,2014.5,1788.0,13.0,0.727069351230425
1917,424430,Dairy product merchant wholesalers,2010.0,944.0,96.0,10.16949152542373,2010.0,2191.0,129.0,5.887722501141032
1918,424440,Poultry product merchant wholesalers,2010.0,870.0,127.0,14.597701149425287,2007.25,587.0,-50.0,-8.517887563884157
1919,424450,Confectionery merchant wholesalers,2009.25,979.0,130.0,13.278855975485188,2007.25,3407.0,-94.0,-2.7590255356618725
1920,424460,Fish and seafood merchant wholesalers,2012.25,0.0,1010.0,inf,2010.75,2349.0,44.0,1.8731375053214132
1921,424470,Meat and meat product merchant wholesalers,2010.0,1004.0,164.0,16.334661354581673,2010.5,2437.0,36.0,1.4772260976610587
1922,424480,Fruit and vegetable merchant wholesalers,2010.0,923.0,135.0,14.626218851570963,2010.0,4078.0,297.0,7.282981853849926
1923,424490,Other grocery product merchant wholesalers,2010.0,971.0,96.0,9.88671472708548,2012.75,13164.0,348.0,2.643573381950775
1924,424510,Grain and field bean merchant wholesalers,2010.0,1119.0,202.0,18.051831992850758,2007.25,4156.0,-127.0,-3.055822906641001
1925,424520,Livestock merchant wholesalers,2010.0,342.0,178.0,52.046783625730995,2007.25,1431.0,-141.0,-9.853249475890985
1926,424590,Other farm product raw material merch. whls.,2010.75,1042.0,206.0,19.769673704414586,2014.75,906.0,8.0,0.8830022075055187
1927,424610,Plastics materials merchant wholesalers,2010.0,1304.0,211.0,16.180981595092025,2007.25,2905.0,-381.0,-13.115318416523236
1928,424690,Other chemicals merchant wholesalers,2011.0,1477.0,224.0,15.165876777251185,2007.25,11047.0,-479.0,-4.336018828641261
1929,424710,Petroleum bulk stations and terminals,2007.25,0.0,0.0,,2007.25,2796.0,-112.0,-4.005722460658083
1930,424720,Other petroleum merchant wholesalers,2007.25,1424.0,-1424.0,-100.0,2007.25,5702.0,-536.0,-9.400210452472816
1931,424810,Beer and ale merchant wholesalers,2007.25,1093.0,-5.0,-0.4574565416285453,2013.25,2115.0,121.0,5.721040189125295
1932,424820,Wine and spirit merchant wholesalers,2010.25,0.0,1506.0,inf,2009.25,2756.0,803.0,29.136429608127724
1933,424910,Farm supplies merchant wholesalers,2009.25,0.0,0.0,,2007.25,11358.0,-271.0,-2.3859834477901036
1934,424920,Book and periodical merchant wholesalers,2012.25,875.0,11.0,1.2571428571428571,2007.25,2981.0,-639.0,-21.435759812143576
1935,424930,Nursery and florist merchant wholesalers,2010.0,647.0,85.0,13.137557959814528,2007.25,3984.0,-592.0,-14.859437751004014
1936,424940,Tobacco and tobacco product merch. whls.,2009.25,954.0,51.0,5.345911949685535,2013.5,1386.0,76.0,5.483405483405483
1937,424950,Paint and supplies merchant wholesalers,2012.25,1208.0,172.0,14.23841059602649,2007.25,2526.0,-334.0,-13.222486144101344
1938,424990,Other nondurable goods merchant wholesalers,2010.0,998.0,94.0,9.418837675350701,2007.25,13838.0,-835.0,-6.034108975285446
1939,425110,Business to business electronic markets,2007.25,0.0,0.0,,2007.25,6236.0,-2145.0,-34.39704939063502
1940,425120,Wholesale trade agents and brokers,2007.25,0.0,0.0,,2012.75,226780.0,922.0,0.40656142516976806
1941,441110,New car dealers,2011.0,970.0,164.0,16.90721649484536,2007.25,24277.0,-4040.0,-16.641265395230054
1942,441120,Used car dealers,2011.0,716.0,126.0,17.59776536312849,2007.25,25729.0,-308.0,-1.1970927746900384
1943,441210,Recreational vehicle dealers,2011.0,823.0,181.0,21.992709599027947,2007.25,2926.0,-485.0,-16.57552973342447
1944,441221,"Motorcycle, atv, personal watercraft dealers",2009.25,0.0,,,2007.25,6090.0,,
1945,441222,Boat dealers,2010.0,734.0,132.0,17.983651226158038,2007.25,5590.0,-992.0,-17.74597495527728
1946,441228,Motorcycle and other motor vehicle dealers,2007.25,,,,2007.25,,,
1947,441229,All other motor vehicle dealers,2007.25,920.0,,,2007.25,2353.0,,
1948,441310,Automotive parts and accessories stores,2007.25,545.0,-67.0,-12.293577981651376,2014.75,36349.0,242.0,0.6657679716085724
1949,441320,Tire dealers,2010.0,710.0,76.0,10.704225352112676,2010.75,18656.0,1264.0,6.775300171526586
1950,442110,Furniture stores,2009.75,426.0,-87.0,-20.422535211267608,2007.25,27768.0,-5605.0,-20.185105157015272
1951,442210,Floor covering stores,2014.0,869.0,75.0,8.63060989643268,2007.25,14278.0,-3751.0,-26.27118644067797
1952,442291,Window treatment stores,2013.0,652.0,102.0,15.644171779141105,2007.25,3123.0,-897.0,-28.7223823246878
1953,442299,All other home furnishings stores,2009.75,412.0,14.0,3.3980582524271843,2007.25,15926.0,-2742.0,-17.21712922265478
1954,443111,Household appliance stores,2007.25,500.0,,,2007.25,8748.0,,
1955,443112,"Radio, tv, and other electronics stores",2007.25,590.0,,,2009.25,28400.0,,
1956,443120,Computer and software stores,2007.25,1501.0,,,2007.25,15060.0,,
1957,443130,Camera and photographic supplies stores,2009.75,685.0,,,2007.25,2073.0,,
1958,443141,Household appliance stores,2007.25,,,,2007.25,,,
1959,443142,Electronics stores,2007.25,,,,2007.25,,,
1960,444110,Home centers,2010.25,0.0,523.0,inf,2007.25,11449.0,-1528.0,-13.346143768014674
1961,444120,Paint and wallpaper stores,2012.0,783.0,52.0,6.641123882503193,2007.25,6544.0,-395.0,-6.036063569682152
1962,444130,Hardware stores,2007.25,0.0,0.0,,2007.25,15968.0,-1412.0,-8.842685370741483
1963,444190,Other building material dealers,2013.25,0.0,1014.0,inf,2007.25,27547.0,-4388.0,-15.929139289214797
1964,444210,Outdoor power equipment stores,2010.0,673.0,106.0,15.75037147102526,2007.25,4848.0,-562.0,-11.592409240924093
1965,444220,"Nursery, garden, and farm supply stores",2007.25,0.0,0.0,,2011.25,12197.0,263.0,2.1562679347380502
1966,445110,Supermarkets and other grocery stores,2011.0,406.0,17.0,4.1871921182266005,2009.75,59548.0,1486.0,2.495465842681534
1967,445120,Convenience stores,2011.75,0.0,365.0,inf,2009.75,25983.0,3246.0,12.49278374321672
1968,445210,Meat markets,2010.25,0.0,473.0,inf,2007.25,6288.0,-339.0,-5.391221374045801
1969,445220,Fish and seafood markets,2010.0,507.0,20.0,3.9447731755424065,2007.25,2365.0,-92.0,-3.890063424947146
1970,445230,Fruit and vegetable markets,2007.25,0.0,0.0,,2007.25,3873.0,-154.0,-3.9762458042860835
1971,445291,Baked goods stores,2009.25,0.0,484.0,inf,2010.0,3306.0,-367.0,-11.101028433151845
1972,445292,Confectionery and nut stores,2009.75,331.0,32.0,9.667673716012084,2014.0,3050.0,29.0,0.9508196721311476
1973,445299,All other specialty food stores,2007.25,0.0,0.0,,2007.25,9312.0,-911.0,-9.78307560137457
1974,445310,"Beer, wine, and liquor stores",2010.5,353.0,49.0,13.881019830028329,2009.75,27017.0,2642.0,9.779028019395195
1975,446110,Pharmacies and drug stores,2010.75,0.0,817.0,inf,2009.25,51210.0,11264.0,21.99570396406952
1976,446120,Cosmetic and beauty supply stores,2010.75,491.0,-5.0,-1.0183299389002036,2009.5,13118.0,2171.0,16.549778929714893
1977,446130,Optical goods stores,2009.75,573.0,34.0,5.93368237347295,2007.25,11845.0,-630.0,-5.318699873364289
1978,446191,"Food, health, supplement stores",2010.0,485.0,111.0,22.88659793814433,2011.0,8268.0,1434.0,17.34397677793904
1979,446199,All other health and personal care stores,2007.25,769.0,-120.0,-15.604681404421328,2009.5,8989.0,386.0,4.294137278896429
1980,447110,Gasoline stations with convenience stores,2010.0,359.0,26.0,7.242339832869081,2012.25,91505.0,2072.0,2.2643571389541557
1981,447190,Other gasoline stations,2007.25,0.0,0.0,,2007.25,14769.0,-3376.0,-22.858690500372404
1982,448110,Men's clothing stores,2009.25,438.0,112.0,25.570776255707763,2007.25,7474.0,-1417.0,-18.95905806796896
1983,448120,Women's clothing stores,2010.0,338.0,27.0,7.988165680473373,2012.25,27157.0,793.0,2.920057443752992
1984,448130,Children's and infants' clothing stores,2013.25,297.0,-13.0,-4.377104377104377,2009.25,5755.0,551.0,9.574283231972199
1985,448140,Family clothing stores,2007.25,0.0,0.0,,2007.25,24197.0,-1194.0,-4.9344960119023025
1986,448150,Clothing accessories stores,2011.75,439.0,55.0,12.52847380410023,2010.25,8040.0,1325.0,16.480099502487562
1987,448190,Other clothing stores,2011.25,0.0,440.0,inf,2007.25,14138.0,-1722.0,-12.179940585655679
1988,448210,Shoe stores,2010.0,370.0,13.0,3.5135135135135136,2007.25,23399.0,-2293.0,-9.799564083935211
1989,448310,Jewelry stores,2007.25,0.0,0.0,,2007.25,25948.0,-4393.0,-16.93001387390165
1990,448320,Luggage and leather goods stores,2010.75,639.0,36.0,5.633802816901409,2007.25,1616.0,-223.0,-13.79950495049505
1991,451110,Sporting goods stores,2007.25,0.0,0.0,,2013.5,23739.0,734.0,3.0919583807237037
1992,451120,"Hobby, toy, and game stores",2010.5,302.0,-11.0,-3.642384105960265,2009.25,10826.0,901.0,8.322556807685203
1993,451130,"Sewing, needlework, and piece goods stores",2007.25,333.0,-8.0,-2.4024024024024024,2007.25,5692.0,-807.0,-14.177793394237526
1994,451140,Musical instrument and supplies stores,2007.25,626.0,-59.0,-9.424920127795527,2007.25,4311.0,-440.0,-10.20644861980979
1995,451211,Book stores,2007.25,0.0,0.0,,2007.25,10387.0,-3235.0,-31.144700105901606
1996,451212,News dealers and newsstands,2007.25,654.0,-78.0,-11.926605504587156,2007.25,1443.0,-403.0,-27.927927927927925
1997,451220,"Precorded tape, cd, and record stores",2010.0,418.0,,,2007.25,4721.0,,
1998,452111,"Department stores, except discount",2009.25,399.0,33.0,8.270676691729323,2009.25,5034.0,-289.0,-5.740961462058006
1999,452112,Discount department stores,2009.5,375.0,-19.0,-5.066666666666666,2009.25,8119.0,2159.0,26.591944820790737
2000,452910,Warehouse clubs and supercenters,2010.0,468.0,44.0,9.401709401709402,2009.25,4606.0,1321.0,28.679982631350416
2001,452990,All other general merchandise stores,2009.25,330.0,-330.0,-100.0,2010.0,34042.0,5274.0,15.492626755184771
2002,453110,Florists,2011.25,0.0,394.0,inf,2007.25,19703.0,-5789.0,-29.381312490483687
2003,453210,Office supplies and stationery stores,2011.0,624.0,10.0,1.6025641025641024,2007.25,11908.0,-2636.0,-22.136378904937857
2004,453220,"Gift, novelty, and souvenir stores",2007.25,0.0,0.0,,2007.25,30126.0,-7791.0,-25.861382194781918
2005,453310,Used merchandise stores,2012.25,0.0,399.0,inf,2011.0,16409.0,1869.0,11.390090803827169
2006,453910,Pet and pet supplies stores,2011.25,0.0,428.0,inf,2012.75,8785.0,408.0,4.644280022766079
2007,453920,Art dealers,2007.25,0.0,0.0,,2007.25,6784.0,-1563.0,-23.03950471698113
2008,453930,"Manufactured, mobile, home dealers",2013.0,786.0,94.0,11.959287531806616,2007.25,3877.0,-1549.0,-39.95357234975497
2009,453991,Tobacco stores,2011.75,394.0,30.0,7.614213197969544,2009.75,5433.0,3715.0,68.3784281244248
2010,453998,Store retailers not specified elsewhere,2007.25,0.0,0.0,,2014.5,22945.0,1107.0,4.824580518631509
2011,454111,Electronic shopping,2007.25,0.0,0.0,,2009.25,9757.0,7965.0,81.63369888285334
2012,454112,Electronic auctions,2009.25,2426.0,264.0,10.882110469909316,2012.75,639.0,74.0,11.580594679186229
2013,454113,Mail-order houses,2009.5,779.0,124.0,15.917843388960208,2007.25,4951.0,-793.0,-16.016966269440516
2014,454210,Vending machine operators,2007.25,0.0,0.0,,2007.25,5278.0,-1319.0,-24.990526714664647
2015,454310,Fuel dealers,2007.25,,,,2007.25,,,
2016,454311,Heating oil dealers,2007.25,0.0,,,2007.25,4261.0,,
2017,454312,"Liquefied petroleum gas, bottled gas, dealers",2009.25,467.0,,,2007.25,5005.0,,
2018,454319,Other fuel dealers,2007.25,999.0,,,2009.25,292.0,,
2019,454390,Other direct selling establishments,2007.25,0.0,0.0,,2010.0,7961.0,1638.0,20.57530460997362
2020,481111,Scheduled passenger air transportation,2010.0,0.0,0.0,,2007.25,2308.0,-462.0,-20.01733102253033
2021,481112,Scheduled freight air transportation,2010.25,1146.0,55.0,4.799301919720768,2007.25,737.0,-79.0,-10.719131614654003
2022,481211,Nonscheduled air passenger chartering,2007.25,0.0,0.0,,2007.25,2362.0,-295.0,-12.489415749364944
2023,481212,Nonscheduled air freight chartering,2007.25,0.0,0.0,,2007.25,594.0,-46.0,-7.744107744107744
2024,481219,Other nonscheduled air transportation,2009.25,289.0,220.0,76.12456747404845,2009.75,462.0,119.0,25.757575757575758
2025,482111,Line-haul railroads,2007.25,0.0,0.0,,2012.5,74.0,1.0,1.3513513513513513
2026,482112,Short line railroads,2009.25,685.0,441.0,64.37956204379563,2007.25,37.0,-4.0,-10.81081081081081
2027,483111,Deep sea freight transportation,2007.25,2294.0,-53.0,-2.3103748910200523,2009.25,468.0,84.0,17.94871794871795
2028,483112,Deep sea passenger transportation,2009.25,1313.0,-75.0,-5.712109672505712,2009.25,118.0,12.0,10.16949152542373
2029,483113,Coastal and great lakes freight transport.,2010.0,1331.0,-53.0,-3.9819684447783623,2010.0,302.0,124.0,41.05960264900662
2030,483114,Coastal and great lakes passenger transport.,2007.25,0.0,0.0,,2010.0,177.0,19.0,10.734463276836157
2031,483211,Inland water freight transportation,2011.0,1370.0,208.0,15.182481751824817,2009.25,533.0,27.0,5.065666041275797
2032,483212,Inland water passenger transportation,2007.25,0.0,0.0,,2009.5,218.0,19.0,8.715596330275229
2033,484110,"General freight trucking, local",2012.25,0.0,925.0,inf,2013.5,29577.0,1710.0,5.781519423876661
2034,484121,"General freight trucking, long-distance tl",2010.25,0.0,912.0,inf,2007.25,34870.0,-903.0,-2.5896185833094347
2035,484122,"General freight trucking, long-distance ltl",2010.0,987.0,62.0,6.281661600810537,2012.0,7187.0,1400.0,19.479615973285096
2036,484210,Used household and office goods moving,2007.25,0.0,0.0,,2007.25,7852.0,-165.0,-2.1013754457463065
2037,484220,"Other specialized trucking, local",2007.25,0.0,0.0,,2007.25,31380.0,-2611.0,-8.320586360739323
2038,484230,"Other specialized trucking, long-distance",2010.25,0.0,1070.0,inf,2013.5,9528.0,626.0,6.570109151973131
2039,485111,Mixed mode transit systems,2010.0,714.0,132.0,18.487394957983195,2007.25,156.0,-20.0,-12.82051282051282
2040,485112,Commuter rail systems,2007.25,0.0,0.0,,2009.5,26.0,-2.0,-7.6923076923076925
2041,485113,Bus and other motor vehicle transit systems,2007.25,771.0,-771.0,-100.0,2011.75,564.0,-2.0,-0.3546099290780142
2042,485119,Other urban transit systems,2007.25,0.0,0.0,,2007.25,34.0,-4.0,-11.76470588235294
2043,485210,Interurban and rural bus transportation,2007.25,0.0,0.0,,2012.25,517.0,0.0,0.0
2044,485310,Taxi service,2007.25,0.0,0.0,,2010.5,2995.0,294.0,9.81636060100167
2045,485320,Limousine service,2007.25,0.0,0.0,,2012.25,4580.0,477.0,10.414847161572052
2046,485410,School and employee bus transportation,2010.0,441.0,38.0,8.616780045351474,2009.25,4507.0,-143.0,-3.1728422453960508
2047,485510,Charter bus industry,2011.0,386.0,99.0,25.647668393782386,2007.25,1426.0,-78.0,-5.46984572230014
2048,485991,Special needs transportation,2007.25,0.0,0.0,,2009.25,2200.0,530.0,24.09090909090909
2049,485999,All other ground passenger transportation,2010.0,505.0,-505.0,-100.0,2009.25,1373.0,548.0,39.912600145666424
2050,486110,Pipeline transportation of crude oil,2010.25,2349.0,-328.0,-13.963388676032354,2009.25,417.0,45.0,10.79136690647482
2051,486210,Pipeline transportation of natural gas,2009.25,998.0,140.0,14.02805611222445,2013.25,1620.0,92.0,5.679012345679013
2052,486910,Refined petroleum product pipeline transport.,2010.25,2167.0,-188.0,-8.675588371019844,2009.25,494.0,54.0,10.931174089068826
2053,486990,All other pipeline transportation,2013.0,1486.0,9.0,0.6056527590847914,2007.25,36.0,-2.0,-5.555555555555555
2054,487110,"Scenic and sightseeing transportation, land",2011.25,0.0,639.0,inf,2009.5,744.0,144.0,19.35483870967742
2055,487210,"Scenic and sightseeing transportation, water",2007.25,0.0,0.0,,2007.25,2072.0,-159.0,-7.673745173745174
2056,487990,"Scenic and sightseeing transportation, other",2007.25,0.0,0.0,,2009.75,241.0,10.0,4.149377593360995
2057,488111,Air traffic control,2011.5,869.0,5.0,0.5753739930955121,2007.25,244.0,-27.0,-11.065573770491802
2058,488119,Other airport operations,2007.25,0.0,0.0,,2011.0,1646.0,111.0,6.7436208991494535
2059,488190,Other support activities for air transport.,2007.25,0.0,0.0,,2009.25,4682.0,520.0,11.106364801366936
2060,488210,Support activities for rail transportation,2007.25,955.0,-955.0,-100.0,2009.25,1290.0,264.0,20.46511627906977
2061,488310,Port and harbor operations,2007.25,0.0,0.0,,2013.75,320.0,36.0,11.25
2062,488320,Marine cargo handling,2007.25,0.0,0.0,,2014.0,744.0,14.0,1.881720430107527
2063,488330,Navigational services to shipping,2007.25,0.0,0.0,,2007.25,1009.0,-125.0,-12.388503468780971
2064,488390,Other support activities for water transport.,2007.25,0.0,0.0,,2010.0,765.0,48.0,6.2745098039215685
2065,488410,Motor vehicle towing,2007.25,0.0,0.0,,2009.75,8356.0,360.0,4.30828147438966
2066,488490,Other support activities for road transport.,2007.25,0.0,0.0,,2009.25,2474.0,483.0,19.52303961196443
2067,488510,Freight transportation arrangement,2007.25,0.0,0.0,,2013.5,17721.0,436.0,2.4603577676203376
2068,488991,Packing and crating,2007.25,747.0,-747.0,-100.0,2007.25,1403.0,-72.0,-5.131860299358518
2069,488999,All other support activities for transport.,2011.25,0.0,0.0,,2009.75,689.0,277.0,40.20319303338171
2070,491110,Postal service,2010.0,522.0,68.0,13.026819923371647,2007.25,30514.0,-1372.0,-4.496296781805073
2071,492110,Couriers and express delivery services,2007.25,815.0,-815.0,-100.0,2009.25,9619.0,562.0,5.8426031812038675
2072,492210,Local messengers and local delivery,2007.25,0.0,0.0,,2009.75,6855.0,818.0,11.932895696571846
2073,493110,General warehousing and storage,2007.25,0.0,0.0,,2012.25,11125.0,609.0,5.474157303370786
2074,493120,Refrigerated warehousing and storage,2007.25,0.0,0.0,,2009.5,1258.0,-3.0,-0.23847376788553257
2075,493130,Farm product warehousing and storage,2010.0,803.0,105.0,13.07596513075965,2011.25,796.0,90.0,11.306532663316583
2076,493190,Other warehousing and storage,2007.25,0.0,0.0,,2009.25,2127.0,168.0,7.898448519040903
2077,511110,Newspaper publishers,2007.25,0.0,0.0,,2007.25,9269.0,-1435.0,-15.481713237673967
2078,511120,Periodical publishers,2007.25,0.0,0.0,,2007.25,9232.0,-1473.0,-15.955372616984404
2079,511130,Book publishers,2007.25,0.0,0.0,,2007.25,4093.0,-265.0,-6.4744686049352556
2080,511140,Directory and mailing list publishers,2011.0,1380.0,75.0,5.434782608695652,2007.25,2014.0,-680.0,-33.76365441906653
2081,511191,Greeting card publishers,2010.25,1170.0,-200.0,-17.094017094017094,2007.25,141.0,-47.0,-33.33333333333333
2082,511199,All other publishers,2007.25,0.0,0.0,,2007.25,1391.0,-83.0,-5.966930265995686
2083,511210,Software publishers,2007.25,0.0,0.0,,2010.75,10502.0,5209.0,49.600076175966485
2084,512110,Motion picture and video production,2010.0,692.0,-61.0,-8.815028901734104,2013.5,15890.0,2551.0,16.05412208936438
2085,512120,Motion picture and video distribution,2011.0,2163.0,266.0,12.297734627831716,2007.25,550.0,-4.0,-0.7272727272727273
2086,512131,"Motion picture theaters, except drive-ins",2007.25,0.0,0.0,,2007.25,4596.0,-307.0,-6.679721496953873
2087,512132,Drive-in motion picture theaters,2007.25,558.0,-310.0,-55.55555555555556,2007.25,278.0,-51.0,-18.345323741007196
2088,512191,Teleproduction and postproduction services,2011.0,2034.0,-66.0,-3.2448377581120944,2009.25,1795.0,366.0,20.389972144846798
2089,512199,Other motion picture and video industries,2007.25,0.0,0.0,,2011.0,442.0,31.0,7.013574660633484
2090,512210,Record production,2007.25,3215.0,-1178.0,-36.6407465007776,2007.25,533.0,-4.0,-0.7504690431519699
2091,512220,Integrated record production and distribution,2011.0,2405.0,-259.0,-10.76923076923077,2009.5,355.0,21.0,5.915492957746479
2092,512230,Music publishers,2010.0,1727.0,90.0,5.211349160393746,2015.0,772.0,9.0,1.16580310880829
2093,512240,Sound recording studios,2010.0,1102.0,-16.0,-1.4519056261343013,2007.25,1714.0,-271.0,-15.810968494749126
2094,512290,Other sound recording industries,2010.0,1462.0,-41.0,-2.80437756497948,2007.25,562.0,-49.0,-8.718861209964412
2095,515111,Radio networks,2009.25,0.0,1209.0,inf,2007.25,1452.0,-89.0,-6.129476584022039
2096,515112,Radio stations,2007.25,0.0,0.0,,2007.25,4484.0,-241.0,-5.374665477252453
2097,515120,Television broadcasting,2007.25,0.0,0.0,,2012.75,2596.0,138.0,5.315870570107858
2098,515210,Cable and other subscription programming,2010.5,631.0,114.0,18.066561014263076,2009.25,1537.0,-128.0,-8.327911515940144
2099,517110,Wired telecommunications carriers,2014.75,0.0,1230.0,inf,2009.25,27619.0,-4395.0,-15.912958470618053
2100,517210,Wireless telecommunications carriers,2007.25,0.0,0.0,,2007.25,11005.0,-2317.0,-21.05406633348478
2101,517410,Satellite telecommunications,2012.0,0.0,516.0,inf,2007.25,965.0,-195.0,-20.207253886010363
2102,517911,Telecommunications resellers,2007.25,0.0,0.0,,2007.25,7136.0,-2375.0,-33.281950672645735
2103,517919,All other telecommunications,2013.5,0.0,0.0,,2014.25,2372.0,121.0,5.101180438448567
2104,518210,"Data processing, hosting and related services",2009.5,1007.0,-54.0,-5.362462760675273,2010.25,14186.0,2684.0,18.920062032990273
2105,519110,News syndicates,2009.25,1984.0,-69.0,-3.477822580645161,2013.75,734.0,-29.0,-3.9509536784741144
2106,519120,Libraries and archives,2007.25,497.0,-497.0,-100.0,2009.25,4811.0,108.0,2.2448555393889005
2107,519130,Internet publishing and web search portals,2010.0,2054.0,66.0,3.213242453748783,2009.25,7233.0,5168.0,71.45029724872114
2108,519190,All other information services,2007.25,0.0,0.0,,2010.0,1864.0,2290.0,122.85407725321889
2109,521110,Monetary authorities - central bank,2010.25,1637.0,826.0,50.45815516188149,2010.0,422.0,-129.0,-30.568720379146917
2110,522110,Commercial banking,2007.25,0.0,0.0,,2009.25,77911.0,2597.0,3.3332905494731166
2111,522120,Savings institutions,2007.25,1170.0,-1170.0,-100.0,2007.25,14701.0,-3176.0,-21.603972518876265
2112,522130,Credit unions,2010.0,784.0,147.0,18.75,2009.25,15138.0,975.0,6.440745144669045
