industry_code,2007.1,2007.2,2007.3,2007.4,2008.1,2008.2,2008.3,2008.4,2009.1,2009.2,2009.3,2009.4,2010.1,2010.2,2010.3,2010.4,2011.1,2011.2,2011.3,2011.4,2012.1,2012.2,2012.3,2012.4,2013.1,2013.2,2013.3,2013.4,2014.1,2014.2,2014.3,2014.4
325,858276.0,864145.0,856508.0,857139.0,851472.0,854197.0,844980.0,835463.0,811443.0,801141.0,789907.0,791103.0,786030.0,789381.0,783171.0,783856.0,780171.0,785937.0,783426.0,784205.0,781621.0,790563.0,785926.0,791155.0,790060.0,798638.0,793762.0,797698.0,796222.0,805346.0,800254.0,805214.0
326,756134.0,760871.0,752411.0,744623.0,741332.0,736758.0,717838.0,683024.0,636954.0,621849.0,618023.0,613798.0,612797.0,628569.0,628967.0,630801.0,630765.0,638069.0,634179.0,633987.0,639852.0,650550.0,648624.0,649903.0,653002.0,659480.0,658459.0,663283.0,667182.0,676433.0,676260.0,681033.0
327,493845.0,511380.0,504216.0,487579.0,467081.0,477891.0,463562.0,430821.0,393515.0,394625.0,387433.0,369598.0,357628.0,378218.0,374346.0,360133.0,353926.0,372759.0,370797.0,360867.0,356884.0,373264.0,372994.0,365608.0,362460.0,379772.0,379529.0,373004.0,368211.0,388497.0,390411.0,385900.0
331,458410.0,458439.0,454863.0,451789.0,449419.0,447998.0,444408.0,425907.0,382154.0,350843.0,351163.0,351792.0,353065.0,361262.0,366404.0,371512.0,379713.0,388963.0,393016.0,397894.0,399104.0,405910.0,399331.0,397513.0,397122.0,397671.0,394815.0,396158.0,395573.0,399096.0,398755.0,400434.0
332,1552436.0,1562874.0,1557023.0,1557460.0,1546446.0,1553005.0,1533454.0,1480413.0,1357540.0,1293105.0,1263935.0,1253159.0,1249835.0,1278719.0,1293559.0,1308394.0,1317877.0,1346308.0,1359704.0,1370662.0,1390057.0,1416638.0,1414961.0,1414177.0,1416302.0,1428566.0,1423489.0,1430914.0,1435259.0,1455395.0,1456968.0,1467274.0
333,1184210.0,1191487.0,1179702.0,1188227.0,1188823.0,1189748.0,1178340.0,1154309.0,1072809.0,1008546.0,980291.0,978010.0,976384.0,992136.0,998280.0,1016387.0,1035161.0,1059519.0,1065442.0,1079922.0,1090396.0,1109548.0,1100707.0,1104620.0,1102884.0,1111486.0,1100591.0,1109663.0,1113777.0,1126600.0,1119560.0,1134055.0
334,1273367.0,1276622.0,1264062.0,1264118.0,1250650.0,1254967.0,1242754.0,1223559.0,1170831.0,1129632.0,1101993.0,1095541.0,1091380.0,1097723.0,1098459.0,1107407.0,1098721.0,1110023.0,1104847.0,1103174.0,1094574.0,1099529.0,1085851.0,1080426.0,1064843.0,1068133.0,1057692.0,1052279.0,1045973.0,1051773.0,1046127.0,1048487.0
335,427132.0,429527.0,426734.0,426102.0,424515.0,425947.0,420838.0,410758.0,385171.0,369527.0,360807.0,357857.0,352677.0,356238.0,357190.0,361163.0,361071.0,366721.0,367056.0,367973.0,369427.0,375570.0,373724.0,374572.0,372302.0,375383.0,373990.0,375434.0,374457.0,379238.0,378243.0,381301.0
336,1732205.0,1727332.0,1699271.0,1691211.0,1654718.0,1657797.0,1583704.0,1517970.0,1405615.0,1308344.0,1337654.0,1330077.0,1316327.0,1332897.0,1337076.0,1345638.0,1367272.0,1391252.0,1401162.0,1423947.0,1443779.0,1468224.0,1479886.0,1492268.0,1505497.0,1521587.0,1523439.0,1535632.0,1546602.0,1574134.0,1569338.0,1592502.0
337,536261.0,535525.0,524891.0,514118.0,497564.0,489380.0,471492.0,436900.0,399184.0,384045.0,370678.0,361595.0,354867.0,362360.0,356034.0,350470.0,348553.0,354196.0,351228.0,346392.0,347920.0,354587.0,352840.0,351926.0,353969.0,360579.0,360784.0,363223.0,365242.0,370586.0,369262.0,371259.0
339,640660.0,643806.0,638916.0,642436.0,632262.0,632101.0,625278.0,613301.0,589337.0,580582.0,570284.0,569940.0,562624.0,569082.0,566409.0,569596.0,568641.0,575087.0,573809.0,575703.0,574128.0,580669.0,577415.0,580990.0,574635.0,580079.0,578715.0,582546.0,579491.0,584312.0,582065.0,588383.0
423,3089327.0,3127553.0,3108227.0,3117070.0,3077646.0,3093659.0,3060110.0,2998489.0,2850197.0,2795556.0,2740401.0,2726733.0,2688350.0,2728558.0,2725345.0,2744302.0,2724427.0,2773878.0,2782728.0,2799577.0,2799525.0,2845512.0,2832956.0,2848669.0,2842994.0,2881099.0,2877338.0,2895358.0,2876705.0,2922877.0,2923300.0,2946329.0
424,2034468.0,2067420.0,2053527.0,2066043.0,2041815.0,2062578.0,2034350.0,2016386.0,1961072.0,1976493.0,1950203.0,1949869.0,1914409.0,1952631.0,1939362.0,1941094.0,1917458.0,1955460.0,1948200.0,1952456.0,1939137.0,1972950.0,1963309.0,1969713.0,1954759.0,1996448.0,1987094.0,2001917.0,1984133.0,2025316.0,2015457.0,2035561.0
425,816344.0,834701.0,839253.0,861291.0,843483.0,855002.0,852270.0,852945.0,811172.0,803518.0,794385.0,804408.0,796321.0,813667.0,814831.0,837566.0,825284.0,839830.0,848617.0,867100.0,858458.0,878032.0,881981.0,900292.0,874218.0,891081.0,899518.0,919378.0,882908.0,895362.0,902476.0,921801.0
